ano	avg	1stdev	max
2012	16.0	18.44948974278318	20
2013	11.666666666666666	15.568233303573209	18
2014	11.666666666666666	13.801041412477616	15
2015	10.0	11.632993161855453	12
2016	8.666666666666666	9.60947570824873	10
2017	8.0	8.0	8
2018	11.0	13.777460299317655	14
2019	11.0	12.0	12
2020	8.666666666666666	9.60947570824873	10
2021	10.777777777777779	13.171184358726446	14
2022	9.071428571428571	10.294088769187406	12
2023	11.0	14.126943839882287	18
2024	7.75	10.027608394786075	10
